Nome do Campus,Ano de Ingresso,Periodo de Ingresso,Nome do Curso,Tipo do Curso,Modalidade do Curso,Sexo,Renda per Capita,Etnia,Situação do Aluno,Categoria,Área do Curso,Idade de Entrada
Câmpus Inhumas,2024,1,Técnico Integrado ao Ensino Médio em Informática para Internet,Integrado,Presencial,M,1.25,Branca,Matriculado,3.0,Ciências Exatas e da Terra,15
Câmpus Inhumas,2024,1,Técnico Integrado ao Ensino Médio em Informática para Internet,Integrado,Presencial,M,2.0,Preta,Matriculado,3.0,Ciências Exatas e da Terra,15
Câmpus Inhumas,2024,1,Técnico Integrado ao Ensino Médio em Informática para Internet,Integrado,Presencial,F,0.75,Branca,Matriculado,3.0,Ciências Exatas e da Terra,16
Câmpus Inhumas,2024,1,Técnico Integrado ao Ensino Médio em Informática para Internet,Integrado,Presencial,F,0.75,Parda,Matriculado,3.0,Ciências Exatas e da Terra,15
Câmpus Inhumas,2024,1,Técnico Integrado ao Ensino Médio em Informática para Internet,Integrado,Presencial,F,1.25,Branca,Matriculado,3.0,Ciências Exatas e da Terra,18
Câmpus Inhumas,2024,1,Técnico Integrado ao Ensino Médio em Química,Integrado,Presencial,M,1.25,Parda,Matriculado,3.0,Ciências Exatas e da Terra,16
Câmpus Inhumas,2024,1,Técnico Integrado ao Ensino Médio em Química,Integrado,Presencial,F,2.0,Branca,Matriculado,3.0,Ciências Exatas e da Terra,16
Câmpus Inhumas,2024,1,Técnico Integrado ao Ensino Médio em Química,Integrado,Presencial,M,0.75,Parda,Matriculado,3.0,Ciências Exatas e da Terra,15
Câmpus Inhumas,2024,1,Técnico Integrado ao Ensino Médio em Química,Integrado,Presencial,F,0.75,Branca,Matriculado,3.0,Ciências Exatas e da Terra,16
Câmpus Inhumas,2024,1,Técnico Integrado ao Ensino Médio em Química,Integrado,Presencial,F,0.75,Parda,Matriculado,3.0,Ciências Exatas e da Terra,16
Câmpus Inhumas,2024,1,Técnico Integrado ao Ensino Médio em Química,Integrado,Presencial,M,0.75,Branca,Matriculado,3.0,Ciências Exatas e da Terra,16
Câmpus Inhumas,2024,1,Técnico Integrado ao Ensino Médio em Química,Integrado,Presencial,F,0.75,Parda,Matriculado,3.0,Ciências Exatas e da Terra,15
Câmpus Inhumas,2024,1,Técnico Integrado ao Ensino Médio em Química,Integrado,Presencial,F,0.75,Branca,Matriculado,3.0,Ciências Exatas e da Terra,15
Câmpus Inhumas,2024,1,Técnico Integrado ao Ensino Médio em Química,Integrado,Presencial,F,1.25,Parda,Matriculado,3.0,Ciências Exatas e da Terra,18
Câmpus Inhumas,2024,1,Técnico Integrado ao Ensino Médio em Química,Integrado,Presencial,F,1.25,Parda,Matriculado,3.0,Ciências Exatas e da Terra,15
Câmpus Inhumas,2024,1,Técnico Integrado ao Ensino Médio em Química,Integrado,Presencial,F,0.75,Parda,Matriculado,3.0,Ciências Exatas e da Terra,16
Câmpus Inhumas,2024,1,Técnico Integrado ao Ensino Médio em Química,Integrado,Presencial,F,2.75,Branca,Matriculado,3.0,Ciências Exatas e da Terra,16
Câmpus Inhumas,2024,1,Técnico Integrado ao Ensino Médio em Química,Integrado,Presencial,M,0.75,Branca,Matriculado,3.0,Ciências Exatas e da Terra,16
Câmpus Inhumas,2024,1,Técnico Integrado ao Ensino Médio em Química,Integrado,Presencial,F,0.75,Parda,Matriculado,3.0,Ciências Exatas e da Terra,16
Câmpus Inhumas,2024,1,Técnico Integrado ao Ensino Médio em Química,Integrado,Presencial,F,0.75,Branca,Matriculado,3.0,Ciências Exatas e da Terra,16
